gene_symb,omim_id,pubmed_id
CA12,603263,8524854
CA12,603263,9636197
CABIN1,604251,16287142
CABIN1,604251,12700764
CABIN1,604251,9205841
CABIN1,604251,9655484
CABIN1,604251,10933397
CABIN1,604251,10531067
CABP2,607314,10625670
CABP2,607314,22981119
CABP2,607314,11108966
CABP4,608965,20157620
CABP4,608965,15452577
CABP4,608965,10625670
CABP4,608965,23099293
CABP4,608965,19074807
CABP4,608965,16155113
CABP4,608965,16960802
CACNA1A,601011,9164815
CACNA1A,601011,12707077
CACNA1A,601011,15795222
CACNA1A,601011,10408534
CACNA1A,601011,15699344
CACNA1A,601011,10408532
CACNA1A,601011,18313928
CACNA1A,601011,11342703
CACNA1A,601011,18285829
CACNA1A,601011,18056581
CACNA1A,601011,11176968
CACNA1A,601011,8825650
CACNA1A,601011,23827678
CACNA1A,601011,30922876
CACNA1A,601011,11439943
CACNA1A,601011,9915947
CACNA1A,601011,7537420
CACNA1A,601011,19847904
CACNA1A,601011,19104150
CACNA1A,601011,23934111
CACNA1A,601011,27476654
CACNA1A,601011,16043807
CACNA1A,601011,8929530
CACNA1A,601011,10987655
CACNA1A,601011,11179022
CACNA1A,601011,8980220
CACNA1A,601011,9164819
CACNA1A,601011,11809294
CACNA1A,601011,9311738
CACNA1A,601011,11723274
CACNA1A,601011,10408533
CACNA1A,601011,9302278
CACNA1A,601011,11564488
CACNA1A,601011,10611370
CACNA1A,601011,9741473
CACNA1A,601011,16595610
CACNA1A,601011,12756131
CACNA1A,601011,15452324
CACNA1A,601011,11409427
CACNA1A,601011,9488686
CACNA1A,601011,10734061
CACNA1A,601011,19586927
CACNA1A,601011,10508236
CACNA1A,601011,19817876
CACNA1A,601011,17968008
CACNA1A,601011,9259274
CACNA1A,601011,15577901
CACNA1A,601011,8898206
CACNA1A,601011,19633872
CACNA1A,601011,18541804
CACNA1A,601011,9259275
CACNA1A,601011,9498057
CACNA1A,601011,11370629
CACNA1A,601011,15175395
CACNA1A,601011,18400034
CACNA1A,601011,9153453
CACNA1A,601011,15336982
CACNA1A,601011,12056940
CACNA1A,601011,8734765
CACNA1A,601011,8638124
CACNA1A,601011,10753886
CACNA1A,601011,12235360
CACNA1A,601011,10607897
CACNA1A,601011,11061267
CACNA1A,601011,15003170
CACNA1A,601011,20186955
CACNA1A,601011,18825664
CACNA1A,601011,15985579
CACNA1A,601011,18687887
CACNA1A,601011,9345107
CACNA1A,601011,9600739
CACNA1A,601011,8988170
CACNA1B,601012,21642979
CACNA1B,601012,8825650
CACNA1B,601012,30982612
CACNA1B,601012,25296916
CACNA1B,601012,21370267
CACNA1B,601012,19004821
CACNA1B,601012,11520183
CACNA1B,601012,9030575
CACNA1B,601012,12665800
CACNA1B,601012,26157024
CACNA1B,601012,1321501
CACNA1C,114205,8020938
CACNA1C,114205,17224476
CACNA1C,114205,18250309
CACNA1C,114205,11741969
CACNA1C,114205,23677916
CACNA1C,114205,8235594
CACNA1C,114205,18235447
CACNA1C,114205,11598293
CACNA1C,114205,21910241
CACNA1C,114205,24728418
CACNA1C,114205,30345660
CACNA1C,114205,17081980
CACNA1C,114205,25691416
CACNA1C,114205,9087614
CACNA1C,114205,31969708
CACNA1C,114205,24681347
CACNA1C,114205,15087548
CACNA1C,114205,8592342
CACNA1C,114205,12937413
CACNA1C,114205,20929812
CACNA1C,114205,2173707
CACNA1C,114205,1330882
CACNA1C,114205,1653763
CACNA1C,114205,11702785
CACNA1C,114205,12593842
CACNA1C,114205,8392192
CACNA1C,114205,9013606
CACNA1C,114205,1316612
CACNA1C,114205,7959794
CACNA1C,114205,15863612
CACNA1C,114205,15454078
CACNA1C,114205,1335957
CACNA1C,114205,17071743
CACNA1C,114205,1659003
CACNA1C,114205,9050846
CACNA1C,114205,11279498
CACNA1C,114205,20929813
CACNA1C,114205,25633834
CACNA1C,114205,21307850
CACNA1D,114206,23913004
CACNA1D,114206,21131953
CACNA1D,114206,1664412
CACNA1D,114206,11441182
CACNA1D,114206,10611367
CACNA1D,114206,20139964
CACNA1D,114206,1849233
CACNA1D,114206,11875398
CACNA1D,114206,10929716
CACNA1D,114206,23913001
CACNA1D,114206,1309948
CACNA1D,114206,1324226
CACNA1D,114206,1659003
CACNA1D,114206,1309651
CACNA1E,601013,8825650
CACNA1E,601013,30343943
CACNA1E,601013,29942082
CACNA1E,601013,15630454
CACNA1E,601013,11735114
CACNA1E,601013,8071363
CACNA1E,601013,9656471
CACNA1F,300110,14744918
CACNA1F,300110,9662400
CACNA1F,300110,11281458
CACNA1F,300110,9529339
CACNA1F,300110,9344658
CACNA1F,300110,14230113
CACNA1F,300110,24124559
CACNA1F,300110,15897456
CACNA1F,300110,23776498
CACNA1F,300110,12719097
CACNA1F,300110,17525176
CACNA1F,300110,12807962
CACNA1F,300110,16505158
CACNA1F,300110,24419318
CACNA1F,300110,20139964
CACNA1F,300110,16155113
CACNA1F,300110,11453854
CACNA1F,300110,12860808
CACNA1F,300110,10873387
CACNA1F,300110,9662399
CACNA1F,300110,12111638
CACNA1G,604065,11927664
CACNA1G,604065,29878067
CACNA1G,604065,26456284
CACNA1G,604065,11751928
CACNA1G,604065,14526084
CACNA1G,604065,11498049
CACNA1G,604065,26715324
CACNA1G,604065,9495342
CACNA1H,607904,10861024
CACNA1H,607904,11927664
CACNA1H,607904,12891677
CACNA1H,607904,9670923
CACNA1H,607904,17696120
CACNA1H,607904,15048902
CACNA1H,607904,11751928
CACNA1H,607904,14729682
CACNA1H,607904,15852375
CACNA1H,607904,23913001
CACNA1H,607904,25907736
CACNA1H,607904,12808460
CACNA1H,607904,15888660
CACNA1H,607904,9930755
CACNA1H,607904,12853961
CACNA1I,608230,11927664
CACNA1I,608230,12080115
CACNA1I,608230,10454147
CACNA1I,608230,10749850
CACNA1S,114208,7897626
CACNA1S,114208,2469159
CACNA1S,114208,1654596
CACNA1S,114208,18835861
CACNA1S,114208,1281468
CACNA1S,114208,1335956
CACNA1S,114208,8118099
CACNA1S,114208,7847370
CACNA1S,114208,8012389
CACNA1S,114208,14074837
CACNA1S,114208,7916735
CACNA1S,114208,9199549
CACNA1S,114208,8838325
CACNA1S,114208,7713519
CACNA1S,114208,8188298
CACNA1S,114208,7987325
CACNA1S,114208,19779499
CACNA1S,114208,15001631
CACNA1S,114208,19118277
CACNA1S,114208,9199552
CACNA1S,114208,14300095
CACNA1S,114208,8004673
CACNA1S,114208,9066893
CACNA1S,114208,17330043
CACNA1S,114208,11260227
CACNA1S,114208,2903448
CACNA1S,114208,3037387
CACNA1S,114208,22140091
CACNA1S,114208,10074484
CACNA2D1,114204,17088553
CACNA2D1,114204,22678293
CACNA2D1,114204,7951247
CACNA2D1,114204,11306709
CACNA2D1,114204,8188232
CACNA2D1,114204,10534405
CACNA2D1,114204,25074461
CACNA2D1,114204,10455017
CACNA2D1,114204,1309651
CACNA2D1,114204,10623591
CACNA2D2,607082,14660671
CACNA2D2,607082,11756448
CACNA2D2,607082,30410802
CACNA2D2,607082,23339110
CACNA2D2,607082,10766861
CACNA2D2,607082,22678293
CACNA2D2,607082,11085536
CACNA2D2,607082,9628581
CACNA2D2,607082,24358150
CACNA2D2,607082,29997391
CACNA2D2,607082,18487195
CACNA2D3,606399,11245980
CACNA2D3,606399,22678293
CACNA2D3,606399,21074052
CACNA2D4,608171,26560832
CACNA2D4,608171,22678293
CACNA2D4,608171,12181424
CACNA2D4,608171,16877424
CACNA2D4,608171,17033974
CACNB2,600003,9594024
CACNB2,600003,17224476
CACNB2,600003,19358333
CACNB2,600003,22840528
CACNB2,600003,9254840
CACNB2,600003,15066267
CACNB2,600003,8494331
CACNB2,600003,9254841
CACNB2,600003,15141227
CACNB2,600003,15311280
CACNB2,600003,1309651
CACNB2,600003,10623591
CACNB4,601949,15637280
CACNB4,601949,9530629
CACNB4,601949,9039265
CACNB4,601949,15170217
CACNB4,601949,10762541
CACNB4,601949,9628818
CACNB4,601949,9254840
CACNB4,601949,9254841
CACNG1,114209,8395940
CACNG1,114209,8404045
CACNG1,114209,8387489
CACNG2,602911,10221464
CACNG2,602911,11170751
CACNG2,602911,11140673
CACNG2,602911,16870733
CACNG2,602911,15979798
CACNG2,602911,21376300
CACNG2,602911,9697694
CACNG2,602911,20688780
CACNG2,602911,2289471
CACNG2,602911,15858532
CACNG2,602911,15001777
CACNG2,602911,16785437
CACNG2,602911,15630087
CAD,114010,23429703
CAD,114010,8100805
CAD,114010,2565865
CAD,114010,11717437
CAD,114010,10659854
CAD,114010,28007989
CAD,114010,25678555
CAD,114010,23429704
CAD,114010,1967494
CADM1,605686,12202822
CADM1,605686,16311015
CADM1,605686,15781451
CADM1,605686,10610705
CADM1,605686,17130425
CADM1,605686,11279526
CADM1,605686,9653156
CADM1,605686,22489104
CADM1,605686,8098218
CADM2,609938,16311015
CADPS,604667,9289490
CADPS,604667,9697858
CADPS,604667,12659812
CADPS,604667,20826818
CADPS,604667,10574461
CADPS,604667,1516133
CADPS2,609978,12659812
CADPS2,609978,20448178
CADPS2,609978,10997877
CADPS2,609978,17380209
CALCA,114130,2504378
CALCA,114130,2502220
CALCA,114130,6283379
CALCA,114130,3060108
CALCA,114130,24121436
CALCA,114130,17119000
CALCA,114130,2408883
CALCA,114130,24081951
CALCA,114130,2861456
CALCA,114130,1699472
CALCA,114130,2983422
CALCA,114130,18779512
CALCA,114130,2550179
CALCA,114130,6132180
CALCA,114130,8468047
CALCA,114130,2898385
CALCA,114130,6327497
CALCA,114130,6264603
CALCA,114130,3872459
CALCA,114130,2991908
CALCA,114130,2882956
CALCA,114130,11993614
CALCA,114130,6546550
CALCA,114130,16240341
CALCA,114130,30209400
CALCA,114130,6815539
CALCA,114130,7715797
CALCA,114130,5693288
CALCA,114130,6148938
CALCA,114130,3490625
CALCA,114130,15014183
CALCA,114130,6547335
CALCA,114130,6952224
CALCA,114130,6346105
CALCA,114130,11788662
CALCA,114130,3259294
CALCA,114130,3553470
CALCA,114130,2578663
CALCOCO2,604587,7540613
CALCOCO2,604587,26266977
CALCOCO2,604587,8280462
CALCOCO2,604587,22246324
CALCR,114131,29795344
CALCR,114131,10385705
CALCR,114131,1331173
CALCR,114131,7769107
CALCR,114131,12730726
CALCR,114131,9675109
CALCR,114131,9571205
CALCR,114131,9003491
CALCR,114131,7789182
CALCR,114131,9817931
CALHM1,612234,19472444
CALHM1,612234,18585350
CALHM1,612234,29681531
CALHM1,612234,23467090
CALM1,114180,16885984
CALM1,114180,15353802
CALM1,114180,8314583
CALM1,114180,26969752
CALM1,114180,9395448
CALM1,114180,23388215
CALM1,114180,31170290
CALM1,114180,18235447
CALM1,114180,11807546
CALM1,114180,16840700
CALM1,114180,15294163
CALM1,114180,2223880
CALM1,114180,3806094
CALM1,114180,20139964
CALM1,114180,24917665
CALM1,114180,24076290
CALM1,114180,15087548
CALM1,114180,15746150
CALM1,114180,23040497
CALM1,114180,2244899
CALM1,114180,7925473
CALM1,114180,2885258
CALM1,114180,11323678
CALM1,114180,2717417
CALM1,114180,2445749
CALM1,114180,9681195
CALM2,114182,8314583
CALM2,114182,26969752
CALM2,114182,23388215
CALM2,114182,31170290
CALM2,114182,3182832
CALM2,114182,27516456
CALM2,114182,27765793
CALM2,114182,24917665
CALM2,114182,2445749
CALM2,114182,9681195
CALM3,114183,8314583
CALM3,114183,31170290
CALM3,114183,3182832
CALM3,114183,27516456
CALM3,114183,8476923
CALM3,114183,25460178
CALM3,114183,9681195
CALN1,607176,11286509
CALR,109091,8050453
CALR,109091,8107808
CALR,109091,8107809
CALR,109091,16239148
CALR,109091,1985094
CALR,109091,24325356
CALR,109091,2332496
CALR,109091,2365822
CALR,109091,24325359
CALR,109091,17187072
CALR,109091,12821648
CALR,109091,8904349
CALR,109091,12384296
CALR,109091,9337407
CALR,109091,16951317
CALR3,611414,17655857
CALR3,611414,12384296
CALR3,611414,29988065
CAMK2A,114078,29560374
CAMK2A,114078,11459059
CAMK2A,114078,7939668
CAMK2A,114078,29784083
CAMK2A,114078,9452387
CAMK2A,114078,12408851
CAMK2A,114078,24077098
CAMK2A,114078,15131309
CAMK2A,114078,11357133
CAMK2A,114078,9452388
CAMK2A,114078,8602534
CAMK2A,114078,8816712
CAMK2A,114078,25363768
CAMK2A,114078,23051746
CAMK2A,114078,1354644
CAMK2A,114078,11509731
CAMK2A,114078,29100089
CAMK2A,114078,19295602
CAMK2A,114078,11710563
CAMK2A,114078,14687552
CAMK2A,114078,11799245
CAMK2A,114078,8980240
CAMK2A,114078,1321493
CAMK2A,114078,8939606
CAMK2A,114078,28130356
CAMK2A,114078,12495625
CAMK2B,607707,29560374
CAMK2B,607707,20027183
CAMK2B,607707,29100089
CAMK2B,607707,11710563
CAMK2B,607707,23990563
CAMK2B,607707,11042361
CAMK2B,607707,12495625
CAMK2B,607707,9060999
CAMK2B,607707,10858498
CAMK2D,607708,10189359
CAMK2D,607708,9060999
CAMK2D,607708,15652482
CAMK2D,607708,15793582
CAMK2D,607708,12676814
CAMK2D,607708,12618516
CAMK2G,602123,11398101
CAMK2G,602123,9224693
CAMK2G,602123,10693762
CAMK2G,602123,23033978
CAMK2G,602123,16537520
CAMK2G,602123,8287681
CAMK2G,602123,30109124
CAMK2G,602123,30184290
CAMK2G,602123,9060999
CAMK2G,602123,15793582
CAMK2G,602123,12618516
CAMK4,114080,11572782
CAMK4,114080,22942433
CAMK4,114080,11714790
CAMK4,114080,1981056
CAMK4,114080,2536634
CAMK4,114080,12006982
CAMK4,114080,11951046
CAMK4,114080,10932193
CAMK4,114080,30262571
CAMKK1,611411,17015467
CAMKK1,611411,21084482
CAMKK1,611411,7642608
CAMKK2,615002,9822657
CAMKK2,615002,21957496
CAMKK2,615002,21807092
CAMKK2,615002,11395482
CAMKK2,615002,9662074
CAMKK2,615002,9872452
CAMP,600474,7529412
CAMP,600474,16751768
CAMP,600474,9182550
CAMP,600474,8681941
CAMP,600474,16546102
CAMP,600474,9573062
CAMP,600474,12782669
CAMP,600474,17873860
CAMP,600474,8946956
CAMP,600474,15728389
CAMP,600474,16497887
CAMP,600474,19605696
CAMP,600474,11544322
CAMP,600474,11972628
CAMP,600474,11719807
CAMP,600474,11389039
CAMP,600474,22069323
CAMP,600474,15322146
CAMP,600474,17676051
CAMP,600474,8416958
CAMP,600474,25554785
CAMTA1,611501,11925432
CAMTA1,611501,12964007
CAMTA1,611501,10048485
CAMTA1,611501,12168954
CAMTA1,611501,15138581
CAMTA1,611501,16678093
CAMTA1,611501,22693284
CAMTA2,611508,11925432
CAMTA2,611508,10048485
CAMTA2,611508,16678093
CAND1,607727,12504025
CAND1,607727,16036220
CAND1,607727,10581176
CAND1,607727,8954946
CAND1,607727,12504026
CANT1,613165,28742282
CANT1,613165,20358610
CANT1,613165,31988067
CANT1,613165,21412251
CANT1,613165,15006348
CANT1,613165,20425819
CANT1,613165,21037275
CANT1,613165,19853239
CANT1,613165,20358597
CANT1,613165,21654728
CANT1,613165,22539336
CANT1,613165,12234496
CANX,114217,12370287
CANX,114217,12119418
CANX,114217,20400506
CANX,114217,18711132
CANX,114217,11583625
CANX,114217,8136357
CAPG,153615,1322908
CAPG,153615,7851883
CAPG,153615,3021731
CAPN1,114220,3017764
CAPN1,114220,19342550
CAPN1,114220,8938448
CAPN1,114220,23741357
CAPN1,114220,27153400
CAPN1,114220,2209092
CAPN1,114220,9562261
CAPN3,114240,18563459
CAPN3,114240,14981715
CAPN3,114240,18337726
CAPN3,114240,16971480
CAPN3,114240,15725583
CAPN3,114240,18334579
CAPN3,114240,16115818
CAPN3,114240,9771675
CAPN3,114240,16607617
CAPN3,114240,15138196
CAPN3,114240,15961411
CAPN3,114240,19483197
CAPN3,114240,28881388
CAPN3,114240,2209092
CAPN3,114240,9642272
CAPN3,114240,16141003
CAPN3,114240,9246005
CAPN3,114240,8661728
CAPN3,114240,9150160
CAPN3,114240,7720071
CAPN3,114240,20634290
CAPN3,114240,2555341
CAPN3,114240,10814721
CAPN3,114240,17318636
CAPN3,114240,9762961
CAPN3,114240,27259757
CAPN3,114240,15944426
CAPN5,602537,2234842
CAPN5,602537,9339374
CAPN5,602537,14749380
CAPN5,602537,23055945
CAPN5,602537,9367857
CAPN5,602537,25994508
CAPN5,602537,24381307
CAPN9,606401,27881674
CAPN9,606401,11516996
CAPN9,606401,9524069
CAPN9,606401,10835488
CAPN10,605286,11017062
CAPN10,605286,15240652
CAPN10,605286,11673414
CAPN10,605286,11932299
CAPN10,605286,11836299
CAPN10,605286,11481585
CAPN10,605286,11891618
CAPN10,605286,12161543
CAPN10,605286,14602801
CAPN10,605286,8640221
CAPN10,605286,12107250
CAPN10,605286,11017071
CAPN10,605286,12519860
CAPN10,605286,16721485
CAPN10,605286,14730479
CAPN10,605286,11704924
CAPN10,605286,14574648
CAPN10,605286,11017069
CAPN12,608839,10964513
CAPN13,610228,11675017
CAPN13,610228,10964513
CAPN15,603267,8640222
CAPN15,603267,9722942
CAPRIN1,601178,7657653
CAPRIN1,601178,8786113
CAPRIN1,601178,14764709
CAPRIN1,601178,19250063
CAPRIN1,601178,23097442
CAPRIN1,601178,31439799
CAPRIN1,601178,20516077
CAPRIN1,601178,16177067
CAPZA1,601580,7665558
CAPZA1,601580,9119363
CAPZB,601572,7665558
CAPZB,601572,9417921
CARD8,609051,15030775
CARD8,609051,18212821
CARD8,609051,11551959
CARD8,609051,24158955
CARD8,609051,19664744
CARD8,609051,29408806
CARD8,609051,10231032
CARD8,609051,11408476
CARD8,609051,11821383
CARD8,609051,16204039
CARD8,609051,11956601
CARD9,607212,11053425
CARD9,607212,11278692
CARD9,607212,9835960
CARD9,607212,26488816
CARD9,607212,23335372
CARD9,607212,19864672
CARD9,607212,16862125
CARD9,607212,17187069
CARD9,607212,24131138
CARD9,607212,17936701
CARD10,607209,11356195
CARD10,607209,17438001
CARD10,607209,11387339
CARD10,607209,11259443
CARD11,607210,11278692
CARD11,607210,19118383
CARD11,607210,25352053
CARD11,607210,25930198
CARD11,607210,19412164
CARD11,607210,12154360
CARD11,607210,11356195
CARD11,607210,23561803
CARD11,607210,12818158
CARD11,607210,12818157
CARD11,607210,18323416
CARD11,607210,28628108
CARD11,607210,17478723
CARD11,607210,16572121
CARD11,607210,12356734
CARD11,607210,24833394
CARD11,607210,23129749
CARD11,607210,23374270
CARD11,607210,12154356
CARD11,607210,16818229
CARD14,607211,11278692
CARD14,607211,22703878
CARD14,607211,11356195
CARD14,607211,15689454
CARD14,607211,22521419
CARD14,607211,22521418
CARD14,607211,23648549
CARD14,607211,8178173
CARD14,607211,29980436
CARD14,607211,18256691
CARM1,603934,15186775
CARM1,603934,10381882
CARM1,603934,11713257
CARM1,603934,17218272
CARM1,603934,16938873
CARM1,603934,11724789
CARM1,603934,11498575
CARM1,603934,12237300
CARM1,603934,15944154
CARM1,603934,23136128
CARM1,603934,27309807
CARM1,603934,21454787
CARM1,603934,19300908
CARM1,603934,11701890
CARM1,603934,12756295
CARS2,612800,15779907
CARS2,612800,25787132
CARS2,612800,25361775
CARTPT,602606,10905499
CARTPT,602606,11522684
CARTPT,602606,15326462
CARTPT,602606,8647455
CARTPT,602606,10574510
CARTPT,602606,15724149
CARTPT,602606,9883730
CARTPT,602606,17913892
CARTPT,602606,9590691
CARTPT,602606,12147208
CARTPT,602606,10805512
CARTPT,602606,11791158
CASK,300172,17287346
CASK,300172,9753324
CASK,300172,9660868
CASK,300172,9722958
CASK,300172,20029458
CASK,300172,21735175
CASK,300172,19847910
CASK,300172,10749215
CASK,300172,14687552
CASK,300172,21954287
CASK,300172,19165920
CASK,300172,19200522
CASK,300172,10846156
CASK,300172,11003712
CASK,300172,12040031
CASK,300172,19377476
CASP1,147678,15030775
CASP1,147678,8861900
CASP1,147678,27313051
CASP1,147678,22895188
CASP1,147678,8034321
CASP1,147678,8034320
CASP1,147678,1373520
CASP1,147678,15498465
CASP1,147678,16990137
CASP1,147678,23254930
CASP1,147678,9624166
CASP1,147678,16407888
CASP1,147678,22002608
CASP1,147678,18329368
CASP1,147678,19843943
CASP1,147678,11891827
CASP1,147678,11478774
CASP1,147678,7535475
CASP1,147678,16717117
CASP1,147678,7859282
CASP1,147678,9015751
CASP1,147678,11092762
CASP1,147678,8898202
CASP1,147678,15190255
CASP1,147678,17409187
CASP1,147678,21057511
CASP1,147678,17360653
CASP1,147678,8242741
CASP1,147678,29045388
CASP1,147678,1431103
CASP1,147678,10353249
CASP1,147678,19362023
CASP1,147678,1574116
CASP1,147678,22902502
CASP1,147678,8035875
CASP1,147678,24581500
CASP1,147678,8242740
CASP2,600639,12477715
CASP2,600639,9573047
CASP2,600639,21674587
CASP2,600639,7958843
CASP2,600639,1378265
CASP2,600639,7789948
CASP2,600639,15590671
CASP2,600639,12193789
CASP2,600639,15073321
CASP2,600639,8780721
CASP2,600639,23042294
CASP2,600639,8087842
CASP3,600636,18497292
CASP3,600636,21389984
CASP3,600636,12874181
CASP3,600636,15620360
CASP3,600636,8755496
CASP3,600636,7983002
CASP3,600636,12177420
CASP3,600636,10319819
CASP3,600636,11350049
CASP3,600636,12522243
CASP3,600636,8934524
CASP3,600636,16469926
CASP3,600636,9660939
CASP3,600636,11092762
CASP3,600636,20510932
CASP3,600636,15831467
CASP3,600636,11904147
CASP3,600636,10213689
CASP3,600636,15599395
CASP3,600636,24553140
CASP3,600636,9021152
CASP3,600636,7596430
CASP3,600636,15068794
CASP3,600636,20423928
CASP3,600636,21116635
CASP3,600636,8700869
CASP3,600636,17167422
CASP3,600636,28045099
CASP3,600636,15127291
CASP3,600636,20947770
CASP3,600636,15863619
CASP3,600636,7774019
CASP3,600636,8780721
CASP3,600636,28459430
CASP3,600636,12970760
CASP3,600636,9512515
CASP3,600636,14985318
CASP5,602665,7797592
CASP5,602665,9250871
CASP7,601761,11517925
CASP7,601761,21389984
CASP7,601761,8755496
CASP7,601761,8521391
CASP7,601761,11709013
CASP7,601761,16469926
CASP7,601761,11752425
CASP7,601761,12970753
CASP7,601761,8780721
CASP8,601763,8681376
CASP8,601763,21389984
CASP8,601763,12353035
CASP8,601763,17293864
CASP8,601763,11735112
CASP8,601763,8755496
CASP8,601763,15998955
CASP8,601763,31748744
CASP8,601763,11788820
CASP8,601763,9931493
CASP8,601763,21921917
CASP8,601763,11161814
CASP8,601763,18305469
CASP8,601763,29950720
CASP8,601763,8640226
CASP8,601763,21368762
CASP8,601763,9763668
CASP8,601763,19204729
CASP8,601763,12055196
CASP8,601763,15601643
CASP8,601763,32193329
CASP8,601763,8681377
CASP8,601763,31511692
CASP8,601763,31723262
CASP8,601763,21368763
CASP8,601763,15623796
CASP8,601763,16157684
CASP8,601763,10197541
CASP8,601763,15531912
CASP8,601763,16397500
CASP8,601763,15746428
CASP8,601763,17450141
CASP8,601763,9729047
CASP8,601763,15131264
CASP8,601763,12810955
CASP9,602234,19483676
CASP9,602234,10384055
CASP9,602234,9708736
CASP9,602234,9708735
CASP9,602234,9390557
CASP9,602234,12374983
CASP9,602234,16630894
CASP9,602234,12620238
CASP9,602234,9651578
CASP9,602234,11242052
CASP9,602234,16630893
CASP10,601762,8755496
CASP10,601762,10755819
CASP10,601762,11161814
CASP10,601762,17952061
CASP10,601762,27535533
CASP10,601762,11973654
CASP10,601762,12010812
CASP10,601762,9045686
CASP10,601762,11717445
CASP10,601762,10412980
CASP10,601762,16446975
CASP12,608633,12054529
CASP12,608633,24879640
CASP12,608633,10638761
CASP12,608633,9915938
CASP12,608633,16625199
CASP12,608633,15129283
CASP12,608633,17088543
CASP12,608633,16532395
CASP12,608633,19447924
CASQ1,114250,7945294
CASQ1,114250,19237502
CASQ1,114250,26136523
CASQ1,114250,2321095
CASQ1,114250,8406504
CASQ1,114250,21941434
CASQ1,114250,25116801
CASQ1,114250,16714317
CASQ2,114251,16908766
CASQ2,114251,16932808
CASQ2,114251,11704930
CASQ2,114251,8406504
CASQ2,114251,21941434
CASQ2,114251,17607358
CASR,601199,16382241
CASR,601199,7673400
CASR,601199,9109436
CASR,601199,9011580
CASR,601199,8733126
CASR,601199,19423559
CASR,601199,8255296
CASR,601199,11152759
CASR,601199,7791841
CASR,601199,12036954
CASR,601199,10843194
CASR,601199,10352095
CASR,601199,10468915
CASR,601199,10713061
CASR,601199,7726161
CASR,601199,2211966
CASR,601199,10023897
CASR,601199,11161843
CASR,601199,11668634
CASR,601199,9253358
CASR,601199,6468429
CASR,601199,14641934
CASR,601199,7808841
CASR,601199,7759551
CASR,601199,5013415
CASR,601199,22422767
CASR,601199,23856265
CASR,601199,11013439
CASR,601199,12915654
CASR,601199,14089114
CASR,601199,7493018
CASR,601199,15347804
CASR,601199,15005845
CASR,601199,7717399
CASR,601199,8597637
CASR,601199,11231970
CASR,601199,18756473
CASR,601199,9253359
CASR,601199,12671051
CASR,601199,23143333
CASR,601199,16598859
CASR,601199,11701698
CASR,601199,10770217
CASR,601199,8698326
CASR,601199,2116665
CASR,601199,7054696
CASR,601199,3966479
CASR,601199,25292184
CASR,601199,7955463
CASR,601199,16608894
CASR,601199,15579740
CASR,601199,12050233
CASR,601199,17698911
CASR,601199,9920108
CASR,601199,8675635
CASR,601199,8813042
CASR,601199,18887540
CASR,601199,15879434
CASR,601199,15241791
CASR,601199,7916660
CASR,601199,7874174
CASR,601199,8132750
CASR,601199,20290361
CASR,601199,12351573
CASR,601199,12107202
CASR,601199,17018660
CASR,601199,15531522
CASR,601199,11807402
CASR,601199,6543841
CASR,601199,20798521
CASR,601199,10487661
CASR,601199,12574188
CASR,601199,12671052
CASR,601199,12191970
CASR,601199,17048213
CASR,601199,15292296
CASR,601199,12241879
CASR,601199,9661634
CASR,601199,16642557
CASR,601199,15572418
CASR,601199,17473068
CAST,114090,3527073
CAST,114090,19020623
CAST,114090,2265559
CAST,114090,25683118
CAST,114090,19020611
CAST,114090,7638179
CAST,114090,19020622
CAST,114090,2849943
CAST,114090,12354790
CAT,115500,3944256
CAT,115500,13967025
CAT,115500,3755526
CAT,115500,3013756
CAT,115500,5929246
CAT,115500,6273073
CAT,115500,11117918
CAT,115500,11001624
CAT,115500,8673475
CAT,115500,11479740
CAT,115500,6252821
CAT,115500,15728537
CAT,115500,2885154
CAT,115500,1551654
CAT,115500,2991908
CAT,115500,5648259
CAT,115500,6325323
CAT,115500,7106775
CAT,115500,1999334
CAT,115500,19122680
CAT,115500,2933636
CAT,115500,3755525
CAT,115500,15879174
CAT,115500,3107917
CAT,115500,2268310
CAT,115500,2308162
CAT,115500,6967289
CATSPER1,606389,19344877
CATSPER1,606389,14657352
CATSPER1,606389,16467839
CATSPER1,606389,21412339
CATSPER1,606389,26989199
CATSPER1,606389,11595941
CATSPER1,606389,20551230
CATSPER1,606389,21412338
CATSPER2,607249,12825070
CATSPER2,607249,12434312
CATSPER2,607249,30629171
CATSPER2,607249,11675491
CATSPER2,607249,14657366
CATSPER2,607249,20551230
CATSPER2,607249,23530196
CATSPER2,607249,17098888
CATSPER3,609120,12646162
CATSPER3,609120,12932298
CATSPER3,609120,20551230
CATSPER4,609121,12932298
CATSPER4,609121,20551230
CATSPERG,613452,20551230
CATSPERG,613452,19516020
CAV1,601047,22474227
CAV1,601047,18237401
CAV1,601047,11498544
CAV1,601047,9837809
CAV1,601047,9662443
CAV1,601047,9801158
CAV1,601047,16973879
CAV1,601047,10079111
CAV1,601047,25898808
CAV1,601047,29562231
CAV1,601047,2541345
CAV1,601047,1360410
CAV1,601047,15539149
CAV1,601047,18211975
CAV1,601047,16051704
CAV1,601047,1512286
CAV1,601047,22328087
CAV1,601047,10988071
CAV1,601047,15353589
CAV1,601047,16001074
CAV1,601047,11739396
CAV1,601047,11457855
CAV1,601047,8552590
CAV1,601047,7608210
CAV1,601047,26176221
CAV1,601047,21610094
CAV1,601047,11358800
CAV1,601047,21654750
